lat,lon,hour,dayofweek,is_weekend,is_off_hours,km_travelled,km_per_hour,country_changed,resource_changed,device_changed,is_new_device_for_user,is_untrusted_device,mfa_false,result_failure,role_contractor,role_employee,action_login,action_logout,country_IN,country_SG,country_UK,country_US,resource_email,resource_finance_app,resource_hr_portal,resource_vpn,is_anomaly,anomaly_score,pred_is_anomaly
19.07,72.87,21,1,0,0,13495.773653008306,20000.0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,-0.09573091209662188,0
52.52,13.4,21,1,0,0,6286.49014548584,20000.0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.13132358037078345,0
37.77,-122.41,22,1,0,1,9105.156011748604,20000.0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,-0.07012965680222161,0
51.5,-0.12,22,1,0,1,8617.413579531496,11541.178901158251,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,-0.0472696201508096,0
37.77,-122.41,22,1,0,1,8617.413579531496,20000.0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,-0.0963284850680377,0
52.52,13.4,23,1,0,1,9105.156011748604,20000.0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-0.07847469821140918,0
51.5,-0.12,23,1,0,1,930.8785347807836,7757.321123173197,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,-0.06972807487696775,0
51.5,-0.12,23,1,0,1,0.0,0.0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,-0.03516503526187875,0
19.07,72.87,0,2,0,1,7191.114210511749,10649.120180107897,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,-0.06563293744773446,0
1.35,103.82,0,2,0,1,3904.344923406237,14702.55410487704,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,-0.07598385858432144,0
19.07,72.87,0,2,0,1,3904.344923406237,8068.680668348135,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-0.09478047988274141,0
51.5,-0.12,1,2,0,1,7191.114210511749,20000.0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,-0.11801380571163717,0
37.77,-122.41,1,2,0,1,8617.413579531496,20000.0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,-0.021910302040318963,0
51.5,-0.12,1,2,0,1,8617.413579531496,20000.0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.11671539352497456,0
19.07,72.87,2,2,0,1,7191.114210511749,15795.003757072784,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,-0.064415202158561,0
19.07,72.87,2,2,0,1,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.060249673637017165,0
52.52,13.4,2,2,0,1,6286.49014548584,20000.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.14983290883528394,0
52.52,13.4,2,2,0,1,0.0,0.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.10111695003433807,0
51.5,-0.12,2,2,0,1,930.8785347807836,6182.95705758454,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,-0.10411299895219245,0
19.07,72.87,2,2,0,1,7191.114210511749,20000.0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,-0.11685819077508186,0
51.5,-0.12,2,2,0,1,7191.114210511749,20000.0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,-0.11774721372105917,0
1.35,103.82,2,2,0,1,10847.683830031903,20000.0,1,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,-0.04521113151434153,0
52.52,13.4,3,2,0,1,9916.835913716,20000.0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-0.11827609507895465,0
1.35,103.82,3,2,0,1,9916.835913716,20000.0,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,-0.0649122288121664,0
37.77,-122.41,3,2,0,1,13583.243126192969,20000.0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,-0.10186806020076028,0
51.5,-0.12,3,2,0,1,8617.413579531496,20000.0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,-0.12584341267088178,0
1.35,103.82,3,2,0,1,10847.683830031903,20000.0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,-0.12813897042304573,0
52.52,13.4,3,2,0,1,9916.835913716,20000.0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,-0.05002344189857599,0
19.07,72.87,3,2,0,1,6286.49014548584,20000.0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,-0.11366568293426954,0
37.77,-122.41,3,2,0,1,13495.773653008306,20000.0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,-0.09910634111756106,0
37.77,-122.41,3,2,0,1,0.0,0.0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0.03116737639754874,1
52.52,13.4,3,2,0,1,9105.156011748604,20000.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.1281797511215606,0
19.07,72.87,4,2,0,1,6286.49014548584,17462.472626349558,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,-0.024984795733315135,0
19.07,72.87,4,2,0,1,0.0,0.0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,-0.038626206435338095,0
19.07,72.87,5,2,0,1,0.0,0.0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,-0.08731812350155055,0
37.77,-122.41,6,2,0,0,13495.773653008306,14507.251463371123,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-0.11598622524825658,0
1.35,103.82,6,2,0,0,13583.243126192969,20000.0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,-0.1257656372118076,0
1.35,103.82,6,2,0,0,0.0,0.0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,-0.05006013185216995,0
19.07,72.87,6,2,0,0,3904.344923406237,20000.0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,-0.09888332283786411,0
52.52,13.4,7,2,0,0,6286.49014548584,12108.809268993591,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-0.12111486229101959,0
51.5,-0.12,7,2,0,0,930.8785347807836,9493.378824959833,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,-0.08754927204145291,0
51.5,-0.12,7,2,0,0,0.0,0.0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,-0.03553955083809657,0
37.77,-122.41,7,2,0,0,8617.413579531496,20000.0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,-0.09738211214904191,0
52.52,13.4,8,2,0,0,9105.156011748604,13795.690926891824,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,-0.146142960402935,0
19.07,72.87,8,2,0,0,6286.49014548584,20000.0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,-0.13368687911914978,0
19.07,72.87,8,2,0,0,0.0,0.0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,-0.08820217099031158,0
51.5,-0.12,8,2,0,0,7191.114210511749,20000.0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,-0.08590082227467388,0
37.77,-122.41,8,2,0,0,8617.413579531496,20000.0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,-0.09940168029137825,0
52.52,13.4,9,2,0,0,9105.156011748604,20000.0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-0.10515305072749576,0
52.52,13.4,9,2,0,0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-0.09699440857978125,0
19.07,72.87,10,2,0,0,6286.49014548584,5881.331736941014,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,-0.14658698497569084,0
1.35,103.82,10,2,0,0,3904.344923406237,12731.559532846424,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,-0.07590794428745773,0
52.52,13.4,10,2,0,0,9916.835913716,20000.0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,-0.15342983717319064,0
37.77,-122.41,10,2,0,0,9105.156011748604,20000.0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,-0.09896654807396815,0
19.07,72.87,10,2,0,0,13495.773653008306,20000.0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,-0.13645386941595883,0
19.07,72.87,11,2,0,0,0.0,0.0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,-0.0928678967047778,0
1.35,103.82,11,2,0,0,3904.344923406237,20000.0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,-0.08395153522441301,0
52.52,13.4,11,2,0,0,9916.835913716,20000.0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,-0.15673348594984754,0
51.5,-0.12,11,2,0,0,930.8785347807836,7130.133457895363,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,-0.05651829106864914,0
37.77,-122.41,11,2,0,0,8617.413579531496,20000.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,-0.1116677034722332,0
52.52,13.4,12,2,0,0,9105.156011748604,8225.48598301003,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,-0.11142143743245714,0
51.5,-0.12,13,2,0,0,930.8785347807836,1216.3930037062871,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,-0.07563299518451227,0
52.52,13.4,13,2,0,0,930.8785347807836,6783.73021297737,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.08805029616612992,0
1.35,103.82,14,2,0,0,9916.835913716,20000.0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,-0.1065406277562172,0
51.5,-0.12,14,2,0,0,10847.683830031903,20000.0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,-0.132482919134788,0
1.35,103.82,15,2,0,0,10847.683830031903,10314.754830458229,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,-0.0806139121362599,0
37.77,-122.41,15,2,0,0,13583.243126192969,20000.0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,-0.04877099392859496,0
19.07,72.87,15,2,0,0,13495.773653008306,20000.0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,-0.1368644694721709,0
19.07,72.87,15,2,0,0,0.0,0.0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,-0.09480123270492813,0
1.35,103.82,15,2,0,0,3904.344923406237,14475.4291701982,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,-0.11208073972994242,0
19.07,72.87,16,2,0,0,3904.344923406237,20000.0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,-0.13278162083901635,0
1.35,103.82,16,2,0,0,3904.344923406237,20000.0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,-0.11895111135318043,0
51.5,-0.12,16,2,0,0,10847.683830031903,20000.0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,-0.1048309549968312,0
37.77,-122.41,16,2,0,0,8617.413579531496,20000.0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,-0.06688330085032923,0
37.77,-122.41,16,2,0,0,0.0,0.0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,-0.06183959720086496,0
52.52,13.4,16,2,0,0,9105.156011748604,20000.0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.12697797519021953,0
1.35,103.82,16,2,0,0,9916.835913716,20000.0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,-0.14750757301886647,0
51.5,-0.12,17,2,0,0,10847.683830031903,20000.0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-0.12161902971796412,0
37.77,-122.41,17,2,0,0,8617.413579531496,20000.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,-0.1375694722535422,0
52.52,13.4,17,2,0,0,9105.156011748604,20000.0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,-0.1574188808102397,0
19.07,72.87,17,2,0,0,6286.49014548584,20000.0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,-0.09398653184186789,0
19.07,72.87,18,2,0,0,0.0,0.0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,-0.09007708514294166,0
19.07,72.87,18,2,0,0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,-0.09396043853407599,0
1.35,103.82,19,2,0,0,3904.344923406237,8924.216967785684,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,-0.0690068351301113,0
52.52,13.4,20,2,0,0,9916.835913716,16146.815598994846,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.1520706588574975,0
19.07,72.87,20,2,0,0,6286.49014548584,20000.0,1,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,-0.1158412513791422,0
1.35,103.82,20,2,0,0,3904.344923406237,10259.592499461643,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,-0.10102007740175706,0
1.35,103.82,20,2,0,0,0.0,0.0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,-0.11044550649029516,0
19.07,72.87,20,2,0,0,3904.344923406237,9144.854732766722,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,-0.1187715051098992,0
52.52,13.4,21,2,0,0,6286.49014548584,11848.88194960682,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,-0.10727584388134148,0
51.5,-0.12,21,2,0,0,930.8785347807836,10951.51217389157,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,-0.11237149171420469,0
37.77,-122.41,21,2,0,0,8617.413579531496,20000.0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,-0.10369242457735323,0
37.77,-122.41,21,2,0,0,0.0,0.0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,-0.07272609458709589,0
52.52,13.4,21,2,0,0,9105.156011748604,20000.0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,-0.08201440994632014,0
19.07,72.87,22,2,0,1,6286.49014548584,20000.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,-0.08612260310723863,0
37.77,-122.41,22,2,0,1,13495.773653008306,20000.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,-0.10287667152804597,0
52.52,13.4,22,2,0,1,9105.156011748604,20000.0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,-0.13049371488892902,0
51.5,-0.12,22,2,0,1,930.8785347807836,15882.28779720768,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,-0.1081149443973986,0
1.35,103.82,22,2,0,1,10847.683830031903,20000.0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,-0.10322941289364129,0
1.35,103.82,22,2,0,1,0.0,0.0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,-0.0524983950651553,0
19.07,72.87,22,2,0,1,3904.344923406237,20000.0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,-0.10283161388179651,0
52.52,13.4,23,2,0,1,6286.49014548584,20000.0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,-0.13048643713735542,0
37.77,-122.41,23,2,0,1,9105.156011748604,20000.0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,-0.07188871229527716,0
1.35,103.82,23,2,0,1,13583.243126192969,20000.0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,-0.1271776340047116,0
52.52,13.4,23,2,0,1,9916.835913716,20000.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.12121460922951927,0
19.07,72.87,0,3,0,1,6286.49014548584,9943.481776691136,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.08208067213076686,0
52.52,13.4,0,3,0,1,6286.49014548584,13969.978101079643,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.13040661768518352,0
1.35,103.82,0,3,0,1,9916.835913716,20000.0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,-0.10611394973552629,0
19.07,72.87,1,3,0,1,3904.344923406237,9587.750152975752,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,-0.08909529352332113,0
52.52,13.4,1,3,0,1,6286.49014548584,20000.0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,-0.09881560959827729,0
19.07,72.87,1,3,0,1,6286.49014548584,18734.57328124919,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,-0.06889646267966976,0
37.77,-122.41,1,3,0,1,13495.773653008306,20000.0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,-0.09950943453528499,0
19.07,72.87,2,3,0,1,13495.773653008306,14021.583016112523,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,-0.05365401923535584,0
19.07,72.87,3,3,0,1,0.0,0.0,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,-0.02024862385118953,0
52.52,13.4,3,3,0,1,6286.49014548584,12714.249732443272,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,-0.0900081564398244,0
1.35,103.82,4,3,0,1,9916.835913716,19822.659238965905,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,-0.060312073380367925,0
52.52,13.4,4,3,0,1,9916.835913716,20000.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.18038558283373368,0
1.35,103.82,4,3,0,1,9916.835913716,20000.0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,-0.12349640542613616,0
52.52,13.4,4,3,0,1,9916.835913716,20000.0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-0.09742029701380861,0
37.77,-122.41,4,3,0,1,9105.156011748604,20000.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,-0.12143503023951913,0
51.5,-0.12,4,3,0,1,8617.413579531496,20000.0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,-0.13571213886912664,0
37.77,-122.41,4,3,0,1,8617.413579531496,20000.0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-0.11670009714331275,0
19.07,72.87,5,3,0,1,13495.773653008306,20000.0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-0.07992074086569145,0
37.77,-122.41,5,3,0,1,13495.773653008306,20000.0,1,1,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,-0.03316184370569286,0
51.5,-0.12,5,3,0,1,8617.413579531496,20000.0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,-0.14743603266090027,0
1.35,103.82,5,3,0,1,10847.683830031903,20000.0,1,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,-0.07427336408426966,0
19.07,72.87,6,3,0,0,3904.344923406237,5739.339209580421,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,-0.1127785221883188,0
1.35,103.82,6,3,0,0,3904.344923406237,20000.0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,-0.06893897005999916,0
37.77,-122.41,6,3,0,0,13583.243126192969,20000.0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,-0.0917359228955763,0
1.35,103.82,6,3,0,0,13583.243126192969,20000.0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-0.12468269313668329,0
1.35,103.82,6,3,0,0,0.0,0.0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,-0.08087576705110089,0
51.5,-0.12,7,3,0,0,10847.683830031903,20000.0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,-0.0018064330093924275,0
19.07,72.87,7,3,0,0,7191.114210511749,19959.916081605472,1,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,-0.06211270816804737,0
37.77,-122.41,7,3,0,0,13495.773653008306,20000.0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,-0.11861323863516604,0
52.52,13.4,8,3,0,0,9105.156011748604,11582.530615651936,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,-0.14260258670751108,0
52.52,13.4,8,3,0,0,0.0,0.0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,-0.045304858044470486,0
51.5,-0.12,8,3,0,0,930.8785347807836,2952.566277718785,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,-0.04958463611173902,0
1.35,103.82,9,3,0,0,10847.683830031903,20000.0,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,-0.09783975905600151,0
51.5,-0.12,11,3,0,0,10847.683830031903,4265.610244469127,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,-0.12927040312727933,0
51.5,-0.12,11,3,0,0,0.0,0.0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,-0.1126718447143758,0
51.5,-0.12,11,3,0,0,0.0,0.0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.09807560816770733,0
51.5,-0.12,12,3,0,0,0.0,0.0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,-0.11264975326246995,0
51.5,-0.12,12,3,0,0,0.0,0.0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,-0.030025728038880928,0
51.5,-0.12,12,3,0,0,0.0,0.0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,-0.11394947846864883,0
37.77,-122.41,12,3,0,0,8617.413579531496,20000.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-0.17178422090876183,0
52.52,13.4,12,3,0,0,9105.156011748604,20000.0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,-0.15999374035705366,0
37.77,-122.41,12,3,0,0,9105.156011748604,20000.0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.15968979572083397,0
52.52,13.4,12,3,0,0,9105.156011748604,20000.0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,-0.09039963583601007,0
51.5,-0.12,13,3,0,0,930.8785347807836,5260.852001900817,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,-0.11309855382914136,0
37.77,-122.41,13,3,0,0,8617.413579531496,20000.0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,-0.06440128529225231,0
1.35,103.82,13,3,0,0,13583.243126192969,20000.0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,-0.0924248040901563,0
51.5,-0.12,13,3,0,0,10847.683830031903,20000.0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,-0.1296404804929901,0
52.52,13.4,13,3,0,0,930.8785347807836,4603.245501663216,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-0.10708699033424313,0
37.77,-122.41,13,3,0,0,9105.156011748604,20000.0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,-0.10765789720919028,0
52.52,13.4,14,3,0,0,9105.156011748604,20000.0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.15506015963705133,0
37.77,-122.41,14,3,0,0,9105.156011748604,20000.0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,-0.04423756977571014,0
51.5,-0.12,14,3,0,0,8617.413579531496,20000.0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,-0.15020572827484518,0
51.5,-0.12,14,3,0,0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,-0.07542829923251904,0
52.52,13.4,14,3,0,0,930.8785347807836,20000.0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,-0.14491135554116585,0
19.07,72.87,15,3,0,0,6286.49014548584,20000.0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,-0.14562052313036616,0
1.35,103.82,15,3,0,0,3904.344923406237,6244.176687810951,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,-0.029561735128079247,0
19.07,72.87,15,3,0,0,3904.344923406237,20000.0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,-0.128623158151434,0
19.07,72.87,16,3,0,0,0.0,0.0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-0.13064901217469543,0
19.07,72.87,17,3,0,0,0.0,0.0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,-0.08985891411796376,0
1.35,103.82,17,3,0,0,3904.344923406237,17547.617633286456,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,-0.13039835311311543,0
52.52,13.4,18,3,0,0,9916.835913716,16863.773873111764,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.13840529682646613,0
37.77,-122.41,18,3,0,0,9105.156011748604,20000.0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,-0.1294317153593159,0
52.52,13.4,18,3,0,0,9105.156011748604,20000.0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,-0.12744027728768492,0
1.35,103.82,19,3,0,0,9916.835913716,13902.106421097196,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,-0.10686334211023635,0
51.5,-0.12,19,3,0,0,10847.683830031903,20000.0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,-0.13030906802924874,0
